"name","lat","lng","address","detail_info"
"全时便利店(太平桥西路店)",39.887977,116.323324,"华源西里甲7幢1层13#——F11室","购物;便利店"
"全时便利店(西局西路)",39.882381,116.310088,"西局西路58-49号","购物;便利店"
"物美便利超市东大街店",39.870708,116.300891,"东大街2-2","购物;便利店"
"全时便利店(威尔夏大道店)",39.886037,116.324404,"丰台区太平桥路华源四里西侧底商","购物;便利店"
"25便利店",39.890497,116.306319,"马官营南路风荷曲苑14号楼10单元2室","购物;便利店"
"鼎恒便利店",39.873042,116.306612,"丰台北路甲45号鼎恒中心","购物;便利店"
"都乐综合商店",39.881114,116.297749,"丰台区小井六队","购物;便利店"
"丰路百顺商店",39.884934,116.302196,"北京市丰台区广安路","购物;便利店"
"丰益翔云便利店",39.864544,116.318939,"北京市丰台区","购物;便利店"
"国富烟草商店",39.887429,116.317944,"北京市丰台区","购物;便利店"
"旺盛商店",39.880514,116.32449,"太平桥路东局25号","购物;便利店"
"华源便利店",39.887987,116.321665,"太平桥西路(如家酒店东侧)","购物;便利店"
"敦厚旺杰商店",39.894284,116.3094,"丰台区六里桥北里莲怡园东路15号楼","购物;便利店"
"利民食品店",39.892119,116.327232,"六里桥西客站南路9-3(北京首发物流枢纽有限公司北)","购物;便利店"
"易捷便利店(G4辅路)",39.885992,116.304316,"北京市丰台区广安路","购物;便利店"
"新发地便民菜店(NO.011)",39.864263,116.306878,"丰管路泥洼路路口附近","购物;便利店"
"百家乐便利店",39.862875,116.298538,"北京市丰台区东大街","购物;便利店"
"天兰天小卖部",39.875637,116.320503,"北京市丰台区","购物;便利店"
"雅彤超市",39.861316,116.29634,"丰台区游泳场北路","购物;便利店"
"馨艺商店",39.871544,116.30612,"丰台区泥洼路2号10号","购物;便利店"
"莲花池南里小区-服务部",39.893803,116.319865,"水口子街附近","购物;便利店"
"北京鸿运创天商贸中心",39.886378,116.294111,"莲花池西路","购物;便利店"
"伟凤商店",39.891025,116.323475,"北京市丰台区","购物;便利店"
"长乐综合商店",39.880818,116.324428,"太平桥路17-1附近","购物;便利店"
"顺隆商店(北京西站南路)",39.888039,116.327975,"北京市西站南路38号附近","购物;便利店"
"百年义利(太平桥店)",39.891069,116.319672,"广安路辅路太平桥西里小区(北三门)附近","美食;小吃快餐店"
"福客隆",39.863858,116.311968,"丰管路(近前泥洼)","购物"
"居然丽屋五金涂料超市(居然之家丽泽店)",39.877888,116.317062,"西三环南路甲27号居然之家F1层","购物"
"日用百货",39.880887,116.324501,"丰台区太平桥路北口","购物"
"八方仙客",39.888549,116.324188,"北京市丰台区","购物"
"烟酒茶超市",39.861702,116.298951,"游泳场北路9号","购物"
"北京天马客超市",39.861237,116.296196,"北京市丰台区","购物"
"711便利店(羊坊店路西侧店)",39.911449,116.327313,"海淀区海淀区羊坊店路3号幢1楼3—4号（近世纪坛）新华社宿舍楼前","购物;便利店"
"快客便利店(新兴桥北店)",39.915305,116.31848,"北京市海淀区复兴路21号","购物;便利店"
"好邻居便利店(复兴路店)",39.912698,116.308763,"复兴路甲18号","购物;便利店"
"好邻居便利店(羊坊店)",39.91126,116.327509,"羊坊路3-3平房","购物;便利店"
"全时便利店",39.915765,116.301004,"万寿路西街2号一层116室","购物;便利店"
"广亨商场",39.895558,116.308924,"莲香园1-1","购物;超市"
"易捷便利店(内江大厦东)",39.894868,116.316257,"丰台区西三环中路辅路","购物;便利店"
"喜来缘商店",39.914453,116.298237,"复兴路61号东14楼1层","购物;便利店"
"招虎山商店",39.907177,116.302878,"翠微路19号草青青自助(北门)附近","购物;便利店"
"便利店",39.898622,116.310857,"莲宝路18号","购物;便利店"
"彩虹山谷",39.895714,116.314275,"北京市丰台区六里桥北里9号院1-3","购物;便利店"
"万寿路西街副食商店",39.916267,116.298477,"万寿路西街","购物;便利店"
"文兴商店",39.91622,116.294572,"万寿路西街4号","购物;便利店"
"兴大食品店",39.905305,116.317351,"西三环中路18玉成川渝菜馆附近","购物;便利店"
"华宇时佳商店",39.915022,116.30121,"北京市海淀区万寿路甲6号院1","购物;便利店"
"便利店",39.91462,116.307308,"北京市海淀区复兴路47号天行建商务大厦1层","购物;便利店"
"昆仑好客(玉渊潭南路)",39.919491,116.309978,"玉渊潭南路","购物;便利店"
"湘兰欣欣商店",39.91425,116.298236,"复兴路61号院","购物;便利店"
"北里社区便利店",39.921729,116.305461,"万寿路","购物;便利店"
"百佳缘便利店",39.915378,116.302878,"万寿路18号院2号楼底商","购物;便利店"
"便民超市冷饮批发",39.921799,116.308984,"翠微路4号颐源居4号","购物;便利店"
"中央电视塔-便利店",39.925252,116.315769,"北京市海淀区西三环中路11号中央电视塔内","购物;便利店"
"祥能便利店",39.898594,116.310842,"莲花池西里24号附近","购物;便利店"
"太平洋海底世界博览馆-商店",39.924819,116.312624,"北京市海淀区西三环中路11号中央广播电视塔太平洋海底世界博览馆内","购物;便利店"
"万翠综合商店",39.914048,116.30601,"复兴路甲49复兴路甲49号院(南二门)附近","购物;便利店"
"北京玉兰花红商店",39.910437,116.328176,"羊坊店路2-2","购物;便利店"
"丰海方顺商店",39.91829,116.315734,"玉渊潭南路普顺丰旅馆附近","购物;便利店"
"西门商店",39.923841,116.317421,"北京市海淀区西三环中路辅路","购物;便利店"
"金翠食品店",39.916289,116.304936,"翠微路2号","购物;便利店"
"北京朋皖友食品店",39.894562,116.322892,"北京市丰台区莲花池南里7号","购物;便利店"
"陈量西食品店",39.921754,116.308589,"翠微路","购物;便利店"
"正成商店",39.916419,116.308295,"翠微路2号","购物;便利店"
"老谷食品店",39.916198,116.294229,"东翠路万寿路西街路口附近","购物;便利店"
"便民超市",39.927739,116.305524,"蓝靛厂南路附近","购物"
"烟酒食品部",39.903455,116.321864,"什坊院3号院1号","购物"
"樱花坞",39.924281,116.318948,"北京市海淀区","购物"
"711便利店(韦伯时代中心店)",39.959786,116.328514,"北京市海淀区中关村南大街17号韦伯时代中心C座一层106号商铺","购物;便利店"
"711便利店(航天桥东侧店)",39.931594,116.322984,"阜成路23号13号房(近工商大学东门)","购物;便利店"
"711便利店(紫竹院路店)",39.953246,116.304719,"紫竹院路81号北方地产大厦1楼(近十号名邸)","购物;便利店"
"711便利店(海淀嘉友国际大厦店)",39.952357,116.299305,"北京市海淀区蓝靛厂南路25号嘉友国际大厦首层101号","购物;便利店"
"好邻居便利店(板井店)",39.955245,116.295582,"车道沟桥进入板井路单行路直行300米","购物;便利店"
"全时便利店(岭南路西侧店)",39.934443,116.309182,"北京市海淀区西三环北路105号西一区44号楼1层101","购物;便利店"
"夕阳乐商店",39.948078,116.311231,"紫竹院路98号","购物;便利店"
"全时便利店(花园桥西国际财经店)",39.941923,116.315857,"北京市海淀区西三环北路87号1层103","购物;便利店"
"好邻居便利店(西三环北路二店)",39.939499,116.315903,"西三环北路91-1号国图文化大厦中间底商(近味多美（花园桥店）)","购物;便利店"
"中油首汽二号站便利店营业厅",39.944131,116.326038,"紫竹院南路甲3号","购物;便利店"
"全时便利店",39.959246,116.315607,"西三环北路21号1号楼首层局部102室","购物;便利店"
"好邻居便利店(紫竹院办公楼东南)",39.949692,116.317587,"广源闸路5-2号广源大厦","购物;便利店"
"全时便利店(豪柏大厦店)",39.94537,116.320267,"北京市海淀区西三环北路50号院8号楼1层105室","购物;便利店"
"首石缘加油站-便利店",39.944154,116.315939,"西三环北路71号金龙潭大饭店旁","购物;便利店"
"好邻居便利店(北洼南店)",39.936212,116.30797,"北洼路42号院大门北侧，首都师大附中东门对面","购物;便利店"
"好邻居便利店(航天桥店)",39.93111,116.31772,"海淀区西三环北路88号金玉大厦旁(航天桥东北侧)","购物;便利店"
"佳辉乐乐便利店",39.950511,116.311646,"紫竹桥西过街天桥下","购物;便利店"
"三石便利店",39.942515,116.312335,"北京市海淀区","购物;便利店"
"便利店",39.937988,116.29592,"玲珑路八里庄北里小区23号楼底商","购物;便利店"
"好邻居便利店(增光路店)",39.933958,116.318154,"北京市海淀区西三环北路82号院5号楼底商","购物;便利店"
"乐乐便利店",39.943448,116.295628,"彰化南路5号附近","购物;便利店"
"德国蜂蜜代理商",39.953157,116.298618,"紫竹院路116号嘉豪国际中心D座1605室(地铁10号线车道沟站D口出)(近牛顿)","购物;便利店"
"快客便利店(长智路)",39.948895,116.307904,"长智路5号长运财智会馆","购物;便利店"
"新海源通达便民超市",39.954391,116.30815,"半壁街南路1号院5","购物;便利店"
"福鑫便利店",39.947757,116.315207,"紫竹院路","购物;便利店"
"世纪便利店",39.935146,116.317427,"北京市海淀区西三环北路辅路72号世纪经贸大厦A座1层","购物;便利店"
"门雅光便利店",39.956709,116.323776,"民族大学西路法华寺8号","购物;便利店"
"法兰菲葡萄酒便利店NO.1店",39.951368,116.316091,"北京市海淀区","购物;便利店"
"北京石化便利店",39.944289,116.316175,"西三环北路和紫竹桥的交叉口附近","购物;便利店"
"冉星光食品店",39.931282,116.32821,"阜成路北二街131号附近","购物;便利店"
"日日和商店",39.963538,116.318899,"北京市海淀区","购物;便利店"
"潘庄便民商店",39.938882,116.315503,"西三环北路101","购物;便利店"
"吉祥服务部",39.963434,116.32028,"北京市海淀区中关村南大街5号北京理工大学校内","购物;便利店"
"脉动便利商店",39.949059,116.311767,"北洼路98号化工大学院内","购物;便利店"
"魏公村冷批",39.959998,116.323952,"北京市海淀区","购物;便利店"
"小小便利店(紫竹桥店)",39.941489,116.315626,"西三环北路87号国际财经中心102室(商业门口北侧)","购物;便利店"
"便利店",39.952042,116.302932,"北京市海淀区","购物;便利店"
"利明商店(法华寺路)",39.957522,116.321145,"法华寺路","购物;便利店"
"三石便利便当店",39.942459,116.312256,"北洼东街28号(近首都师范大学北校区)","购物;便利店"
"八里庄街道社区服务中心便民商亭2",39.943367,116.303779,"北京市海淀区北洼西路","购物;便利店"
"伟业众缘商店",39.944403,116.32839,"紫竹院路辅路附近","购物;便利店"
"新梅食品店",39.952933,116.305303,"紫竹院路79号附近","购物;便利店"
"紫玉商店",39.933915,116.318041,"西三环北路82号院5","购物;便利店"
"无休食品店",39.95238,116.31178,"紫竹院路33号美林花园(西门)附近","购物;便利店"
"年年有余食品店",39.95168,116.319577,"广源闸路延庆寺旁","购物;便利店"
"龙昌商店",39.942293,116.32079,"三虎桥南路8号院门口","购物;便利店"
"嘉紫竹商店",39.945574,116.321525,"昌运宫路附近","购物;便利店"
"北京方红玲商店",39.958118,116.310797,"厂洼中路1号","购物;便利店"
"昆鹏商店",39.952266,116.308124,"车道沟10号院","购物;便利店"
"民利达服务中心食品部",39.957384,116.327332,"中关村南大街27号民族大学校内","购物;便利店"
"茶先生",39.941193,116.31596,"西三环北路87号国际财经中心1楼(花园桥西北角)(近温莎楼上)","购物;超市"
"鲜花水果日用品",39.930489,116.311944,"阜成路49号院1","购物;超市"
"北京快客利餐饮管理有限公司",39.929424,116.304942,"海淀区阜成路40号","购物;便利店"
"恒鲜超市",39.959353,116.309983,"厂洼街与厂洼中路交叉口西","购物"
"惠多家文具店",39.952622,116.31116,"北京市海淀区车道沟路","购物"
"中国移动授权代理店兵兴源商店",39.952188,116.307809,"紫竹院路69号（中国兵器大厦西侧50米）","购物"
"日用百货",39.94826,116.312328,"北京市海淀区","购物"
"烟酒食品店",39.937988,116.318464,"车公庄西路38号院1","购物"
"嘉豪顺心食品店",39.957219,116.327527,"中关村南路27号中央民族大学内","购物"
"711便利店(金源店)",39.967295,116.294843,"蓝靛厂东路金源时代商务中心B座1D","购物;便利店"
"711便利店(中关村大街二分店)",39.987333,116.320997,"北京市海淀区中关村大街11号e世界财富中心","购物;便利店"
