"name","lat","lng","address","detail_info"
"北京798艺术区-小卖部",39.990216,116.498699,"北京市朝阳区酒仙桥路2号北京798艺术区内","购物;便利店"
"工美楼-小卖部",39.992317,116.498223,"北京市朝阳区酒仙桥路2号北京798艺术区A区工美楼内","购物;便利店"
"01商务楼-小卖部",39.992336,116.496785,"北京市朝阳区酒仙桥路2号北京798艺术区A区01商务楼内","购物;便利店"
"北京798艺术区D区-小卖部",39.990382,116.500091,"北京市朝阳区酒仙桥路2号北京798艺术区D区内","购物;便利店"
"北京798艺术区B区-小卖部",39.992468,116.503701,"北京市朝阳区酒仙桥路2号北京798艺术区B区内","购物;便利店"
"老君堂公园小卖部",39.841054,116.52511,"北京市朝阳区","购物;便利店"
"如意小卖部",39.928037,116.510332,"北京市朝阳区","购物;便利店"
"小卖部",39.925012,116.512065,"北京市朝阳区","购物;便利店"
"村口小卖部",39.940719,116.522246,"北京朝阳区青年路西里3号院10号楼1层F1-12","购物;便利店"
"乐乐小卖部",39.933697,116.523866,"青年路103号","购物;便利店"
"北京翠合意小卖部",40.114233,116.526585,"北京市顺义区Ｙ７０７","购物;便利店"
"金家村东头小卖部",39.904426,116.572117,"北京市朝阳区","购物;便利店"
"华展驾校小卖部",40.124185,116.545439,"后沙峪清岚花园(西区)附近","购物;便利店"
"苹果派便利店小卖部",39.93521,116.593969,"常营民族家园B区81号楼3单元101号(近常营西路)","购物;便利店"
