"name","lat","lng","address","detail_info"
"春顺超市",39.91541,116.146433,"019县道","购物;超市"
"火炬便利超市",39.902092,116.130197,"平安路5号(北京科技高级技术学校)","购物;超市"
"祥和便民平价超市",39.90008,116.143815,"北京市门头沟区x019","购物;超市"
"迎客隆超市(京煤集团总医院尘肺结核科西南)",39.908129,116.133888,"泰安路(京煤集团总医院尘肺结核科西南)","购物;超市"
"欣梦缘超市",39.910408,116.126019,"永定派出所(艾洼村)附近","购物;超市"
"兴业荣鑫超市",39.909789,116.12737,"永定镇上岸村39号","购物;超市"
"犇犇超市连锁分店",39.918267,116.127338,"北京市门头沟区","购物;超市"
"鑫维康连锁(莲石卧龙便利店)",39.896869,116.144561,"卧龙岗村村委会附近","购物;便利店"
"鑫维康福燕便利店",39.899258,116.127681,"栗元庄村附近","购物;便利店"
"鑫维康连锁贵石便利店",39.91574,116.146204,"北京市门头沟区","购物;便利店"
"理想便利店",39.908505,116.128553,"泰安路40号附近","购物;便利店"
"金维康连锁惠民便利店",39.90919,116.127646,"中洋大药房(上岸)附近","购物;便利店"
"永乐商店",39.896789,116.144543,"卧龙岗村村委会附近","购物;便利店"
"玉水商店",39.900671,116.144012,"西辛秤村附近","购物;便利店"
"物美超市(葡东家园店)",39.931948,116.123776,"葡东20号","购物;超市"
"德露苑综合超市",39.934458,116.12429,"德露苑路德露苑小区3号楼内","购物;超市"
"轮胎仓储超市",39.92824,116.121761,"石龙北路10号附近","购物;超市"
"景源超市",39.942396,116.134339,"麻峪东街与麻峪南街交叉口旁","购物;超市"
"世纪华联生活超市麻峪店(麻峪南街)",39.940218,116.135081,"麻峪南街与麻峪村路交叉口东50米","购物;超市"
"物美超市(景源超市店)",39.9412,116.135737,"麻峪东街175号(近景源超市)","购物;超市"
"红黄兰超市",39.942272,116.140735,"高井路29号底商(近阜石路)","购物;超市"
"和客达超市",39.940663,116.135339,"麻峪村路","购物;超市"
"美鑫乐超市",39.920181,116.142847,"019县道","购物;超市"
"春梅商店",39.936871,116.129399,"双峪桥西六环阜石路","购物;便利店"
"如意轩副食批发中心",39.93209,116.133089,"六环（滩羊铺子东南向120米）","购物;便利店"
"鑫维康连锁鑫淼便利店",39.931843,116.123972,"北京市门头沟区","购物;便利店"
"侯庄子村红丽商店",39.936909,116.129972,"双峪桥西六环阜石路","购物;便利店"
"鑫维康连锁(顺旺通便利店)",39.918806,116.141678,"北京市门头沟区","购物;便利店"
"鑫维康连锁双盛便利店",39.92885,116.133951,"坝房子村附近","购物;便利店"
"全启综合商店",39.919872,116.143836,"西六环","购物;便利店"
"鑫维康(中国共青团石景山区委员会西)",39.92559,116.145305,"石龙东路 附近","购物;便利店"
"北京良实兴旺商店",39.927561,116.125154,"北京市门头沟区体北路","购物;便利店"
"朝芬商店",39.933721,116.131795,"西六环附近","购物;便利店"
"德露苑-得利商店",39.934246,116.124303,"德露苑3-5号","购物;便利店"
"佳艺鑫商店",39.930749,116.126638,"019县道附近","购物;便利店"
"烟酒水果超市",39.937646,116.122644,"承泽苑路中国农业银行旁","购物;超市"
"物美超市(五里坨店)",39.96069,116.134706,"北京市石景山区石门路五里坨2号","购物;超市"
"物美超市(高井店)",39.943608,116.145565,"高井广宁东侧（电厂路小学旁）","购物;超市"
"世纪华联超市(炮厂路)",39.9653,116.143089,"北京市石景山区五里坨黑石头","购物;超市"
"金德宝业超市",39.951675,116.144606,"北京市石景山区石门路118号","购物;超市"
"北工苑超市",39.964475,116.129661,"石门路(近北京工业职业技术学院)","购物;超市"
"春平超市",39.943696,116.134386,"麻峪东街附近","购物;超市"
"物美超市(门头沟区医疗集团铁三局四处医院东南)",39.957842,116.123046,"新建路29号附近","购物;超市"
"物美超市(黑石头路)",39.956271,116.138451,"石门路五里坨2号","购物;超市"
"雁翎超市",39.94464,116.133512,"麻峪东街","购物;超市"
"南宫便利超市",39.965995,116.130879,"隆恩寺路20号附近","购物;超市"
"家家利超市(炮厂路店)",39.963812,116.14101,"五里坨(近炮厂路)","购物;超市"
"世纪家家福综合超市(石景山区五里坨医院西北)",39.963619,116.132086,"北京市石景山区石门路五里坨农贸市场旁","购物;超市"
"新世纪华联超市",39.947102,116.13326,"北京市石景山区双峪路附近","购物;超市"
